STATE,COUNTY,STATION_ID,DIR,URB_RURAL,F_SYSTEM,ROUTE_SIGN,ROUTE_NUMBER,LAT,LONG,STATE_NAME,COUNTY_NAME,REPCTY
53.0,1,P7CAAA,5.0,R,2,3.0,395.0,47.073933,-118.409887,WA,Adams County,77
53.0,1,R020AA,1.0,R,2,4.0,17.0,46.840575,-119.133181,WA,Adams County,77
53.0,1,R020AA,5.0,R,2,4.0,17.0,46.840575,-119.133181,WA,Adams County,77
53.0,1,R066AA,3.0,R,2,4.0,26.0,46.81057,-119.124399,WA,Adams County,77
53.0,1,R066AA,7.0,R,2,4.0,26.0,46.81057,-119.124399,WA,Adams County,77
53.0,47,P11AAA,1.0,R,2,3.0,97.0,48.009418,-119.887023,WA,Okanogan County,77
53.0,47,P11AAA,5.0,R,2,3.0,97.0,48.009418,-119.887023,WA,Okanogan County,77
53.0,47,P22AAA,1.0,R,3,3.0,97.0,48.987198,-119.455967,WA,Okanogan County,77
53.0,47,P22AAA,5.0,R,3,3.0,97.0,48.987198,-119.455967,WA,Okanogan County,77
53.0,47,P23AAA,1.0,U,2,3.0,97.0,48.351983,-119.587759,WA,Okanogan County,77
53.0,47,P23AAA,5.0,U,2,3.0,97.0,48.351983,-119.587759,WA,Okanogan County,77
53.0,47,R037AA,3.0,R,4,4.0,20.0,48.481278,-120.203259,WA,Okanogan County,77
53.0,47,R037AA,7.0,R,4,4.0,20.0,48.481278,-120.203259,WA,Okanogan County,77
53.0,47,R068AA,1.0,R,2,3.0,97.0,48.432197,-119.490817,WA,Okanogan County,77
53.0,47,R068AA,5.0,R,2,3.0,97.0,48.432197,-119.490817,WA,Okanogan County,77
53.0,75,P13AAA,1.0,R,2,3.0,195.0,46.548647,-117.096623,WA,Whitman County,67
53.0,75,P13AAA,5.0,R,2,3.0,195.0,46.548647,-117.096623,WA,Whitman County,67
53.0,75,P14AAA,1.0,R,2,3.0,195.0,46.73378,-117.224463,WA,Whitman County,67
53.0,75,P14AAA,5.0,R,2,3.0,195.0,46.73378,-117.224463,WA,Whitman County,67
53.0,45.0,P18AAA,1.0,R,3,3.0,101.0,47.483498,-123.079809,WA,Mason County,77
53.0,45.0,P18AAA,5.0,R,3,3.0,101.0,47.483498,-123.079809,WA,Mason County,77
53.0,61,P1NAAA,1.0,U,1,2.0,5.0,47.86869,-122.244727,WA,Snohomish County,53
53.0,61,P1SAAA,5.0,U,1,2.0,5.0,47.86869,-122.244727,WA,Snohomish County,53
53.0,61,P21AAA,1.0,U,2,4.0,9.0,48.18828,-122.128497,WA,Snohomish County,53
53.0,61,P21AAA,5.0,U,2,4.0,9.0,48.18828,-122.128497,WA,Snohomish County,53
53.0,61,R001AA,1.0,R,1,2.0,5.0,48.176745,-122.193259,WA,Snohomish County,53
53.0,61,R001AA,5.0,R,1,2.0,5.0,48.176745,-122.193259,WA,Snohomish County,53
53.0,61,R052EA,3.0,U,2,4.0,2.0,47.979259,-122.184981,WA,Snohomish County,53
53.0,61,R052WA,7.0,U,2,4.0,2.0,47.979259,-122.184981,WA,Snohomish County,53
53.0,61.0,R082NA,1.0,U,1,2.0,5.0,47.971842,-122.192736,WA,Snohomish County,53
53.0,61.0,R082SA,5.0,U,1,2.0,5.0,47.971842,-122.192736,WA,Snohomish County,53
53.0,61,R110AA,1.0,R,1,2.0,5.0,48.291972,-122.296868,WA,Snohomish County,53
53.0,61,R110AA,5.0,R,1,2.0,5.0,48.291972,-122.296868,WA,Snohomish County,53
53.0,61,S189AA,1.0,U,1,2.0,5.0,47.806134,-122.306547,WA,Snohomish County,53
53.0,61,S189AA,5.0,U,1,2.0,5.0,47.806134,-122.306547,WA,Snohomish County,53
53.0,61,S824AA,1.0,U,1,2.0,405.0,47.809312,-122.228627,WA,Snohomish County,53
53.0,61,S824AA,5.0,U,1,2.0,405.0,47.809312,-122.228627,WA,Snohomish County,53
53.0,19,P26AAA,1.0,R,3,3.0,395.0,48.862695,-118.205225,WA,Ferry County,65
53.0,19,P26AAA,5.0,R,3,3.0,395.0,48.862695,-118.205225,WA,Ferry County,65
53.0,19,S820AA,3.0,R,4,4.0,20.0,48.652968,-118.697689,WA,Ferry County,65
53.0,19,S820AA,7.0,R,4,4.0,20.0,48.652968,-118.697689,WA,Ferry County,65
53.0,65,P27AAA,1.0,R,4,4.0,25.0,48.779212,-118.005124,WA,Stevens County,65
53.0,65,P27AAA,5.0,R,4,4.0,25.0,48.779212,-118.005124,WA,Stevens County,65
53.0,65,P34AAA,1.0,R,3,3.0,395.0,48.316241,-117.811326,WA,Stevens County,65
53.0,65,P34AAA,5.0,R,3,3.0,395.0,48.316241,-117.811326,WA,Stevens County,65
53.0,65,R063AA,1.0,R,2,3.0,395.0,48.056218,-117.617766,WA,Stevens County,65
53.0,65,R063AA,5.0,R,2,3.0,395.0,48.056218,-117.617766,WA,Stevens County,65
53.0,65,R070AA,1.0,R,3,3.0,395.0,48.596903,-118.006023,WA,Stevens County,65
53.0,65,R070AA,5.0,R,3,3.0,395.0,48.596903,-118.006023,WA,Stevens County,65
53.0,65,R121AA,1.0,R,4,4.0,25.0,48.814972,-117.970771,WA,Stevens County,65
53.0,65,R121AA,5.0,R,4,4.0,25.0,48.814972,-117.970771,WA,Stevens County,65
53.0,65,R122AA,1.0,R,4,4.0,25.0,48.58924,-118.075009,WA,Stevens County,65
53.0,65,R122AA,5.0,R,4,4.0,25.0,48.58924,-118.075009,WA,Stevens County,65
53.0,65,R124AA,3.0,R,4,4.0,20.0,48.547442,-117.869602,WA,Stevens County,65
53.0,65,R124AA,7.0,R,4,4.0,20.0,48.547442,-117.869602,WA,Stevens County,65
53.0,65,W27AAA,1.0,R,4,4.0,25.0,48.779212,-118.005124,WA,Stevens County,65
53.0,65,W27AAA,5.0,R,4,4.0,25.0,48.779212,-118.005124,WA,Stevens County,65
53.0,67.0,P4AAAA,1.0,U,1,2.0,5.0,47.040455,-122.867439,WA,Thurston County,67
53.0,67.0,P4AAAA,5.0,U,1,2.0,5.0,47.040455,-122.867439,WA,Thurston County,67
53.0,67.0,P4NAAA,1.0,U,1,2.0,5.0,47.040455,-122.867439,WA,Thurston County,67
53.0,67.0,P4SAAA,5.0,U,1,2.0,5.0,47.040455,-122.867439,WA,Thurston County,67
53.0,67.0,R0031A,1.0,U,2,3.0,101.0,47.056796,-123.013042,WA,Thurston County,67
53.0,67.0,R0031A,5.0,U,2,3.0,101.0,47.056796,-123.013042,WA,Thurston County,67
53.0,67.0,R0033A,3.0,U,2,3.0,101.0,47.055311,-123.006826,WA,Thurston County,67
53.0,67.0,R0033A,7.0,U,2,3.0,101.0,47.055311,-123.006826,WA,Thurston County,67
53.0,67.0,R0037A,3.0,U,2,4.0,8.0,47.05631,-123.012407,WA,Thurston County,67
53.0,67.0,R0037A,7.0,U,2,4.0,8.0,47.05631,-123.012407,WA,Thurston County,67
53.0,67,R003EA,3.0,U,2,3.0,101.0,47.052731,-123.002822,WA,Thurston County,67
53.0,67,R003EA,7.0,U,2,3.0,101.0,47.052731,-123.002822,WA,Thurston County,67
53.0,67.0,R003NA,1.0,U,2,3.0,101.0,47.056797,-123.013063,WA,Thurston County,67
53.0,67.0,R003NA,5.0,U,2,3.0,101.0,47.056797,-123.013063,WA,Thurston County,67
53.0,67.0,R003WA,3.0,R,2,4.0,8.0,47.056744,-123.013658,WA,Thurston County,67
53.0,67.0,R003WA,7.0,R,2,4.0,8.0,47.056744,-123.013658,WA,Thurston County,67
53.0,67.0,R019AA,5.0,R,1,2.0,5.0,46.775171,-122.998853,WA,Thurston County,67
53.0,67.0,R060NA,1.0,U,1,2.0,5.0,47.060302,-122.784359,WA,Thurston County,67
53.0,67.0,R060SA,5.0,U,1,2.0,5.0,47.060302,-122.784359,WA,Thurston County,67
53.0,67.0,R097AA,1.0,U,1,2.0,5.0,46.970512,-122.932203,WA,Thurston County,67
53.0,67.0,R097AA,5.0,U,1,2.0,5.0,46.970512,-122.932203,WA,Thurston County,67
53.0,67,R098AA,3.0,U,2,3.0,101.0,47.024345,-122.911467,WA,Thurston County,67
53.0,67,R098AA,7.0,U,2,3.0,101.0,47.024345,-122.911467,WA,Thurston County,67
53.0,67.0,R098EA,3.0,U,2,3.0,101.0,47.02565,-122.917362,WA,Thurston County,67
53.0,67.0,R098WA,7.0,U,2,3.0,101.0,47.02565,-122.917362,WA,Thurston County,67
53.0,67.0,R099NA,1.0,U,1,2.0,5.0,47.016489,-122.905767,WA,Thurston County,67
53.0,67.0,R099SA,5.0,U,1,2.0,5.0,47.016489,-122.905767,WA,Thurston County,67
53.0,67.0,W97AAA,1.0,U,1,2.0,5.0,46.970512,-122.932203,WA,Thurston County,67
53.0,67.0,W97AAA,5.0,U,1,2.0,5.0,46.970512,-122.932203,WA,Thurston County,67
53.0,15,P8AAAA,1.0,R,1,2.0,5.0,46.207587,-122.891918,WA,Cowlitz County,77
53.0,15,P8AAAA,5.0,R,1,2.0,5.0,46.207587,-122.891918,WA,Cowlitz County,77
53.0,15,R045AA,1.0,U,1,2.0,5.0,45.892964,-122.734782,WA,Cowlitz County,77
53.0,15,R045AA,5.0,U,1,2.0,5.0,45.892964,-122.734782,WA,Cowlitz County,77
53.0,15,R078AA,3.0,R,3,4.0,4.0,46.177734,-123.029329,WA,Cowlitz County,77
53.0,15,R078AA,7.0,R,3,4.0,4.0,46.177734,-123.029329,WA,Cowlitz County,77
53.0,15,R115AA,1.0,U,1,2.0,5.0,46.092177,-122.87102,WA,Cowlitz County,77
53.0,15,R115AA,5.0,U,1,2.0,5.0,46.092177,-122.87102,WA,Cowlitz County,77
53.0,15,S503AA,1.0,U,3,4.0,433.0,46.113592,-122.95366,WA,Cowlitz County,77
53.0,15,S503AA,5.0,U,3,4.0,433.0,46.113592,-122.95366,WA,Cowlitz County,77
53.0,15,S819AA,1.0,R,4,4.0,411.0,46.23107,-122.910338,WA,Cowlitz County,77
53.0,15,S819AA,5.0,R,4,4.0,411.0,46.23107,-122.910338,WA,Cowlitz County,77
53.0,15,S840AA,3.0,R,4,4.0,504.0,46.373224,-122.595834,WA,Cowlitz County,77
53.0,15,S840AA,7.0,R,4,4.0,504.0,46.373224,-122.595834,WA,Cowlitz County,77
53.0,71,R008AA,3.0,R,3,3.0,12.0,46.055755,-118.902746,WA,Walla Walla County,77
53.0,71,R008AA,7.0,R,3,3.0,12.0,46.055755,-118.902746,WA,Walla Walla County,77
53.0,43.0,R014AA,3.0,R,1,2.0,90.0,47.399183,-117.835563,WA,Lincoln County,77
53.0,43.0,R014AA,7.0,R,1,2.0,90.0,47.399183,-117.835563,WA,Lincoln County,77
53.0,43,R064AA,3.0,R,3,4.0,2.0,47.653506,-118.163017,WA,Lincoln County,77
53.0,43,R064AA,7.0,R,3,4.0,2.0,47.653506,-118.163017,WA,Lincoln County,77
53.0,31,R023AA,1.0,R,3,3.0,101.0,48.002069,-122.874242,WA,Jefferson County,77
53.0,31,R023AA,5.0,R,3,3.0,101.0,48.002069,-122.874242,WA,Jefferson County,77
53.0,31,R085AA,3.0,R,2,4.0,104.0,47.866547,-122.636315,WA,Jefferson County,77
53.0,31,R085AA,7.0,R,2,4.0,104.0,47.866547,-122.636315,WA,Jefferson County,77
53.0,41,R040NA,1.0,R,4,4.0,123.0,46.735154,-121.565915,WA,Lewis County,67
53.0,41,R040NA,5.0,R,4,4.0,123.0,46.735154,-121.565915,WA,Lewis County,67
53.0,41,R040WA,3.0,R,2,3.0,12.0,46.648432,-121.614568,WA,Lewis County,67
53.0,41,R040WA,7.0,R,2,3.0,12.0,46.648432,-121.614568,WA,Lewis County,67
53.0,41,R075AA,3.0,R,3,3.0,12.0,46.531874,-122.644228,WA,Lewis County,67
53.0,41,R075AA,7.0,R,3,3.0,12.0,46.531874,-122.644228,WA,Lewis County,67
53.0,41.0,R104AA,1.0,U,1,2.0,5.0,46.633403,-122.941177,WA,Lewis County,67
53.0,41.0,R104AA,5.0,U,1,2.0,5.0,46.633403,-122.941177,WA,Lewis County,67
53.0,41,R75AAA,3.0,R,3,3.0,12.0,46.531874,-122.644228,WA,Lewis County,67
53.0,41,R75AAA,7.0,R,3,3.0,12.0,46.531874,-122.644228,WA,Lewis County,67
53.0,39,R041AA,1.0,R,3,3.0,97.0,45.840476,-120.799528,WA,Klickitat County,77
53.0,39,R041AA,5.0,R,3,3.0,97.0,45.840476,-120.799528,WA,Klickitat County,77
53.0,39,R076AA,3.0,R,3,4.0,14.0,45.693913,-120.829629,WA,Klickitat County,77
53.0,39,R076AA,7.0,R,3,4.0,14.0,45.693913,-120.829629,WA,Klickitat County,77
53.0,39,R077AA,3.0,R,4,4.0,14.0,45.701811,-120.79924,WA,Klickitat County,77
53.0,39,R077AA,7.0,R,4,4.0,14.0,45.701811,-120.79924,WA,Klickitat County,77
53.0,35,R050AA,1.0,U,2,4.0,3.0,47.648506,-122.706209,WA,Kitsap County,67
53.0,35,R050AA,5.0,U,2,4.0,3.0,47.648506,-122.706209,WA,Kitsap County,67
53.0,35.0,R088AA,3.0,R,2,4.0,16.0,47.411326,-122.624421,WA,Kitsap County,67
53.0,35.0,R088AA,7.0,R,2,4.0,16.0,47.411326,-122.624421,WA,Kitsap County,67
53.0,35,R089AA,1.0,U,3,4.0,3.0,47.475348,-122.79377,WA,Kitsap County,67
53.0,35,R089AA,5.0,U,3,4.0,3.0,47.475348,-122.79377,WA,Kitsap County,67
53.0,35,R095AA,3.0,R,3,4.0,104.0,47.816132,-122.584408,WA,Kitsap County,67
53.0,35,R095AA,7.0,R,3,4.0,104.0,47.816132,-122.584408,WA,Kitsap County,67
53.0,35,R096AA,1.0,R,3,4.0,307.0,47.770922,-122.60842,WA,Kitsap County,67
53.0,35,R096AA,5.0,R,3,4.0,307.0,47.770922,-122.60842,WA,Kitsap County,67
53.0,35.0,R116AA,1.0,U,2,4.0,16.0,47.52745,-122.66297,WA,Kitsap County,67
53.0,35.0,R116AA,3.0,U,2,4.0,16.0,47.52745,-122.66297,WA,Kitsap County,67
53.0,35.0,R116AA,5.0,U,2,4.0,16.0,47.52745,-122.66297,WA,Kitsap County,67
53.0,35.0,R116AA,7.0,U,2,4.0,16.0,47.52745,-122.66297,WA,Kitsap County,67
53.0,25.0,R055AA,3.0,R,1,2.0,90.0,47.097135,-119.225056,WA,Grant County,77
53.0,25.0,R055AA,7.0,R,1,2.0,90.0,47.097135,-119.225056,WA,Grant County,77
53.0,23,R067AA,3.0,R,3,3.0,12.0,46.5252,-117.825469,WA,Garfield County,77
53.0,23,R067AA,7.0,R,3,3.0,12.0,46.5252,-117.825469,WA,Garfield County,77
53.0,9,R069AA,1.0,U,3,3.0,101.0,48.096806,-123.31904,WA,Clallam County,77
53.0,9,R069AA,5.0,U,3,3.0,101.0,48.096806,-123.31904,WA,Clallam County,77
53.0,9,R073AA,1.0,R,3,3.0,101.0,48.070057,-124.279429,WA,Clallam County,77
53.0,9,R073AA,5.0,R,3,3.0,101.0,48.070057,-124.279429,WA,Clallam County,77
53.0,49,R074AA,1.0,R,3,3.0,101.0,46.43012,-123.856987,WA,Pacific County,77
53.0,49,R074AA,5.0,R,3,3.0,101.0,46.43012,-123.856987,WA,Pacific County,77
53.0,49,S841EA,1.0,R,3,4.0,401.0,46.241815,-123.872161,WA,Pacific County,77
53.0,49,S841EA,5.0,R,3,4.0,401.0,46.241815,-123.872161,WA,Pacific County,77
53.0,49,S841NE,1.0,R,3,4.0,401.0,46.24183,-123.872168,WA,Pacific County,77
53.0,49,S841NE,5.0,R,3,4.0,401.0,46.24183,-123.872168,WA,Pacific County,77
53.0,49,S841NW,1.0,R,4,3.0,101.0,46.241197,-123.877975,WA,Pacific County,77
53.0,49,S841NW,5.0,R,4,3.0,101.0,46.241197,-123.877975,WA,Pacific County,77
53.0,57.0,R093AA,1.0,U,1,2.0,5.0,48.42502,-122.337562,WA,Skagit County,77
53.0,57.0,R093AA,5.0,U,1,2.0,5.0,48.42502,-122.337562,WA,Skagit County,77
53.0,29,S706AA,3.0,R,3,4.0,20.0,48.20763,-122.648073,WA,Island County,67
53.0,29,S706AA,7.0,R,3,4.0,20.0,48.20763,-122.648073,WA,Island County,67
55.0,1.0,010001,1.0,R,4,4.0,13.0,44.16176,-89.80792,WI,Adams County,105
55.0,1.0,010001,5.0,R,4,4.0,13.0,44.16176,-89.80792,WI,Adams County,105
55.0,1.0,010178,1.0,R,3,4.0,21.0,44.025,-89.79404,WI,Adams County,105
55.0,1.0,010178,3.0,R,3,4.0,21.0,44.025,-89.79404,WI,Adams County,105
55.0,1.0,010178,5.0,R,3,4.0,21.0,44.025,-89.79404,WI,Adams County,105
55.0,1.0,010178,7.0,R,3,4.0,21.0,44.025,-89.79404,WI,Adams County,105
55.0,1.0,016104,3.0,R,3,4.0,21.0,44.03928,-89.89837,WI,Adams County,105
55.0,1.0,016104,7.0,R,3,4.0,21.0,44.03928,-89.89837,WI,Adams County,105
55.0,5.0,030010,1.0,R,2,3.0,53.0,45.32038,-91.68042,WI,Barron County,105
55.0,5.0,030010,5.0,R,2,3.0,53.0,45.32038,-91.68042,WI,Barron County,105
55.0,7.0,040002,3.0,R,3,3.0,2.0,46.53123,-91.18652,WI,Bayfield County,105
55.0,7.0,040002,7.0,R,3,3.0,2.0,46.53123,-91.18652,WI,Bayfield County,105
55.0,9.0,050001,1.0,R,1,2.0,41.0,44.35597,-88.18739,WI,Brown County,25
55.0,9.0,050001,5.0,R,1,2.0,41.0,44.35597,-88.18739,WI,Brown County,25
55.0,9.0,050002,1.0,U,3,4.0,54.0,44.50871,-88.0218,WI,Brown County,25
55.0,9.0,050002,5.0,U,3,4.0,54.0,44.50871,-88.0218,WI,Brown County,25
55.0,9.0,050106,1.0,R,1,2.0,43.0,44.39257,-87.8781,WI,Brown County,25
55.0,9.0,050106,5.0,R,1,2.0,43.0,44.39257,-87.8781,WI,Brown County,25
55.0,9.0,050341,1.0,U,2,4.0,172.0,44.49,-88.09138,WI,Brown County,25
55.0,9.0,050341,3.0,U,2,4.0,172.0,44.49,-88.09138,WI,Brown County,25
55.0,9.0,050341,5.0,U,2,4.0,172.0,44.49,-88.09138,WI,Brown County,25
55.0,9.0,050341,7.0,U,2,4.0,172.0,44.49,-88.09138,WI,Brown County,25
55.0,9.0,050952,1.0,U,1,2.0,41.0,44.55016,-88.06745,WI,Brown County,25
55.0,9.0,050952,5.0,U,1,2.0,41.0,44.55016,-88.06745,WI,Brown County,25
55.0,9.0,051050,1.0,U,1,2.0,43.0,44.52206,-87.97461,WI,Brown County,25
55.0,9.0,051050,5.0,U,1,2.0,43.0,44.52206,-87.97461,WI,Brown County,25
55.0,9.0,051139,1.0,R,1,2.0,43.0,44.44194,-87.93666,WI,Brown County,25
55.0,9.0,051139,5.0,R,1,2.0,43.0,44.44194,-87.93666,WI,Brown County,25
55.0,11.0,060276,3.0,R,4,4.0,54.0,44.07044,-91.63306,WI,Buffalo County,105
55.0,11.0,060276,7.0,R,4,4.0,54.0,44.07044,-91.63306,WI,Buffalo County,105
55.0,15.0,086107,1.0,R,3,4.0,32.0,44.07996,-88.16344,WI,Calumet County,25
55.0,15.0,086107,5.0,R,3,4.0,32.0,44.07996,-88.16344,WI,Calumet County,25
55.0,17.0,090716,1.0,R,2,4.0,29.0,44.89413,-91.5682,WI,Chippewa County,105
55.0,17.0,090716,3.0,R,2,4.0,29.0,44.89413,-91.5682,WI,Chippewa County,105
55.0,17.0,090716,5.0,R,2,4.0,29.0,44.89413,-91.5682,WI,Chippewa County,105
55.0,17.0,090716,7.0,R,2,4.0,29.0,44.89413,-91.5682,WI,Chippewa County,105
55.0,19.0,100001,3.0,R,3,4.0,29.0,44.95218,-90.842,WI,Clark County,71
55.0,19.0,100001,7.0,R,3,4.0,29.0,44.95218,-90.842,WI,Clark County,71
55.0,21.0,110002,1.0,R,1,2.0,39.0,43.41785,-89.4721,WI,Columbia County,105
55.0,21.0,110002,5.0,R,1,2.0,39.0,43.41785,-89.4721,WI,Columbia County,105
55.0,21.0,116051,1.0,R,4,4.0,16.0,43.4676,-89.26976,WI,Columbia County,105
55.0,21.0,116051,3.0,R,4,4.0,16.0,43.4676,-89.26976,WI,Columbia County,105
55.0,21.0,116051,5.0,R,4,4.0,16.0,43.4676,-89.26976,WI,Columbia County,105
55.0,21.0,116051,7.0,R,4,4.0,16.0,43.4676,-89.26976,WI,Columbia County,105
55.0,23,120002,3.0,R,3,3.0,18.0,43.0445,-91.16736,WI,Crawford County,105
55.0,23,120002,7.0,R,3,3.0,18.0,43.0445,-91.16736,WI,Crawford County,105
55.0,25.0,130001,3.0,R,3,3.0,12.0,43.25748,-89.70843,WI,Dane County,25
55.0,25.0,130001,7.0,R,3,3.0,12.0,43.25748,-89.70843,WI,Dane County,25
55.0,25.0,130008,3.0,R,1,2.0,94.0,43.10833,-89.11388,WI,Dane County,25
55.0,25.0,130008,7.0,R,1,2.0,94.0,43.10833,-89.11388,WI,Dane County,25
55.0,25.0,130011,1.0,U,2,3.0,12.0,43.04361,-89.34361,WI,Dane County,25
55.0,25.0,130011,3.0,U,2,3.0,12.0,43.04361,-89.34361,WI,Dane County,25
55.0,25.0,130011,5.0,U,2,3.0,12.0,43.04361,-89.34361,WI,Dane County,25
55.0,25.0,130011,7.0,U,2,3.0,12.0,43.04361,-89.34361,WI,Dane County,25
55.0,25.0,130012,1.0,U,3,4.0,78.0,43.0111,-89.7304,WI,Dane County,25
55.0,25.0,130012,5.0,U,3,4.0,78.0,43.0111,-89.7304,WI,Dane County,25
55.0,25.0,130021,1.0,U,3,3.0,51.0,43.12777,-89.3252,WI,Dane County,25
55.0,25.0,130021,5.0,U,3,3.0,51.0,43.12777,-89.3252,WI,Dane County,25
55.0,25.0,130123,3.0,U,2,3.0,18.0,43.007488,-89.480227,WI,Dane County,25
55.0,25.0,130123,7.0,U,2,3.0,18.0,43.007488,-89.480227,WI,Dane County,25
55.0,25.0,130197,1.0,R,4,4.0,19.0,43.19444,-89.35361,WI,Dane County,25
55.0,25.0,130197,3.0,R,4,4.0,19.0,43.19444,-89.35361,WI,Dane County,25
55.0,25.0,130197,5.0,R,4,4.0,19.0,43.19444,-89.35361,WI,Dane County,25
55.0,25.0,130197,7.0,R,4,4.0,19.0,43.19444,-89.35361,WI,Dane County,25
55.0,25.0,130427,1.0,U,3,3.0,51.0,42.95004,-89.27651,WI,Dane County,25
55.0,25.0,130427,5.0,U,3,3.0,51.0,42.95004,-89.27651,WI,Dane County,25
55.0,25.0,130587,3.0,U,2,3.0,12.0,43.05297,-89.5082,WI,Dane County,25
55.0,25.0,130587,7.0,U,2,3.0,12.0,43.05297,-89.5082,WI,Dane County,25
55.0,25.0,131565,3.0,U,2,3.0,12.0,43.03523,-89.43717,WI,Dane County,25
55.0,25.0,131565,7.0,U,2,3.0,12.0,43.03523,-89.43717,WI,Dane County,25
55.0,25.0,136051,1.0,R,3,3.0,12.0,43.01361,-89.02916,WI,Dane County,25
55.0,25.0,136051,3.0,R,3,3.0,12.0,43.01361,-89.02916,WI,Dane County,25
55.0,25.0,136051,5.0,R,3,3.0,12.0,43.01361,-89.02916,WI,Dane County,25
55.0,25.0,136051,7.0,R,3,3.0,12.0,43.01361,-89.02916,WI,Dane County,25
55.0,25.0,136056,1.0,U,3,3.0,51.0,43.03111,-89.29944,WI,Dane County,25
55.0,25.0,136056,5.0,U,3,3.0,51.0,43.03111,-89.29944,WI,Dane County,25
55.0,29.0,150470,1.0,U,3,4.0,42.0,44.82371,-87.3527,WI,Door County,71
55.0,29.0,150470,5.0,U,3,4.0,42.0,44.82371,-87.3527,WI,Door County,71
55.0,29.0,156109,1.0,U,3,4.0,42.0,44.82071,-87.35568,WI,Door County,71
55.0,29.0,156109,5.0,U,3,4.0,42.0,44.82071,-87.35568,WI,Door County,71
55.0,29.0,156184,1.0,R,4,4.0,57.0,45.12768,-87.1325,WI,Door County,71
55.0,29.0,156184,5.0,R,4,4.0,57.0,45.12768,-87.1325,WI,Door County,71
55.0,31.0,160004,3.0,U,3,3.0,2.0,46.69357,-92.03068,WI,Douglas County,105
55.0,31.0,160004,7.0,U,3,3.0,2.0,46.69357,-92.03068,WI,Douglas County,105
55.0,31.0,160156,1.0,R,3,3.0,2.0,46.58021,-91.67002,WI,Douglas County,105
55.0,31.0,160156,3.0,R,3,3.0,2.0,46.58021,-91.67002,WI,Douglas County,105
55.0,31.0,160156,5.0,R,3,3.0,2.0,46.58021,-91.67002,WI,Douglas County,105
55.0,31.0,160156,7.0,R,3,3.0,2.0,46.58021,-91.67002,WI,Douglas County,105
55.0,31.0,160249,1.0,U,4,4.0,105.0,46.66447,-92.14265,WI,Douglas County,105
55.0,31.0,160249,3.0,U,4,4.0,105.0,46.66447,-92.14265,WI,Douglas County,105
55.0,31.0,160249,5.0,U,4,4.0,105.0,46.66447,-92.14265,WI,Douglas County,105
55.0,31.0,160249,7.0,U,4,4.0,105.0,46.66447,-92.14265,WI,Douglas County,105
55.0,31.0,160408,1.0,U,1,2.0,535.0,46.73466,-92.09791,WI,Douglas County,105
55.0,31.0,160408,5.0,U,1,2.0,535.0,46.73466,-92.09791,WI,Douglas County,105
55.0,31.0,160526,1.0,U,2,3.0,2.0,46.72637,-92.13348,WI,Douglas County,105
55.0,31.0,160526,3.0,U,2,3.0,2.0,46.72637,-92.13348,WI,Douglas County,105
55.0,31.0,160526,5.0,U,2,3.0,2.0,46.72637,-92.13348,WI,Douglas County,105
55.0,31.0,160526,7.0,U,2,3.0,2.0,46.72637,-92.13348,WI,Douglas County,105
55.0,33.0,170003,1.0,R,3,4.0,25.0,45.01889,-91.89111,WI,Dunn County,71
55.0,33.0,170003,5.0,R,3,4.0,25.0,45.01889,-91.89111,WI,Dunn County,71
55.0,33.0,170618,1.0,U,1,2.0,94.0,44.90528,-91.84194,WI,Dunn County,71
55.0,33.0,170618,3.0,U,1,2.0,94.0,44.90528,-91.84194,WI,Dunn County,71
55.0,33.0,170618,5.0,U,1,2.0,94.0,44.90528,-91.84194,WI,Dunn County,71
55.0,33.0,170618,7.0,U,1,2.0,94.0,44.90528,-91.84194,WI,Dunn County,71
55.0,35.0,180002,1.0,U,2,3.0,53.0,44.84127,-91.44067,WI,Eau Claire County,25
55.0,35.0,180002,5.0,U,2,3.0,53.0,44.84127,-91.44067,WI,Eau Claire County,25
55.0,39.0,200124,1.0,R,3,4.0,26.0,43.71537,-88.6751,WI,Fond du Lac County,105
55.0,39.0,200124,5.0,R,3,4.0,26.0,43.71537,-88.6751,WI,Fond du Lac County,105
55.0,39.0,201306,1.0,U,1,2.0,41.0,43.80111,-88.49083,WI,Fond du Lac County,105
55.0,39.0,201306,5.0,U,1,2.0,41.0,43.80111,-88.49083,WI,Fond du Lac County,105
55.0,39.0,201307,1.0,R,1,2.0,41.0,43.83417,-88.54472,WI,Fond du Lac County,105
55.0,39.0,201307,5.0,R,1,2.0,41.0,43.83417,-88.54472,WI,Fond du Lac County,105
55.0,43.0,220001,1.0,R,3,3.0,61.0,42.58113,-90.60675,WI,Grant County,71
55.0,43.0,220001,5.0,R,3,3.0,61.0,42.58113,-90.60675,WI,Grant County,71
55.0,43.0,220002,1.0,R,3,3.0,18.0,42.97455,-90.78715,WI,Grant County,71
55.0,43.0,220002,3.0,R,3,3.0,18.0,42.97455,-90.78715,WI,Grant County,71
55.0,43.0,220002,5.0,R,3,3.0,18.0,42.97455,-90.78715,WI,Grant County,71
55.0,43.0,220002,7.0,R,3,3.0,18.0,42.97455,-90.78715,WI,Grant County,71
55.0,43.0,226121,1.0,R,3,3.0,61.0,42.76617,-90.68203,WI,Grant County,71
55.0,43.0,226121,5.0,R,3,3.0,61.0,42.76617,-90.68203,WI,Grant County,71
