,index,measurement_tstamp,travel_time_all,speed_all,travel_time_pass,speed_pass,travel_time_truck,speed_truck,year,month,day,hour,weekday,dow,peaking,tmc,road,direction,start_latitude,start_longitude,end_latitude,end_longitude,tmc_length,road_order,f_system,faciltype,thrulanes,route_numb,route_sign,aadt,aadt_singl,aadt_combi,nhs,isprimary,active_start_date,active_end_date,dir_num,urban_rural,state,county,COUNTY_ID,repcty,PCT_TYPE10,PCT_TYPE25,PCT_TYPE40,PCT_TYPE50,PCT_TYPE60,PCT_NOISE_AUTO,PCT_NOISE_MED_TRUCK,PCT_NOISE_HVY_TRUCK,PCT_NOISE_BUS,PCT_NOISE_MC,tier,VOLUME_MODIFIER,tier_volume,dayid,monthid,hourid,roadtypeid,avgspeedbinid,avgspeedbinid_pass,avgspeedbinid_truck,monthid3,VMT,MAADT,10_100,10_110,10_2,10_3,10_5,10_6,10_87,10_90,10_98,25_100,25_110,25_2,25_3,25_5,25_6,25_87,25_90,25_98,40_100,40_110,40_2,40_3,40_5,40_6,40_87,40_90,40_98,50_100,50_110,50_2,50_3,50_5,50_6,50_87,50_90,50_98,60_100,60_110,60_2,60_3,60_5,60_6,60_87,60_90,60_98
10,10,2020-01-01 10:00:00,38.82,69.33951,38.61,69.716644,42.09,63.952473,2020,1,1,10,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.2996735e-05,0.044302166,0.00015731859,0.0016317229,0.0014169125,0.044302166,0.0010442609,0.0020043745,0.00015731859,2.2996735e-05,1.0,1.363566157606262,1,5,1,11,4.0,15.0,15.0,14.0,120102.0,4441.914815277779,124985.15578926879,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
11,11,2020-01-01 11:00:00,36.79,73.16552,36.79,73.16552,,,2020,1,1,11,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.9338164e-05,0.046681285,0.00016097716,0.0018136062,0.0014702232,0.046681285,0.0012109872,0.002072842,0.00016097716,1.9338164e-05,1.0,1.363566157606262,1,5,1,12,4.0,16.0,16.0,16.0,120102.0,4686.229517678654,124985.15578926879,0.0162263887080674,0.0134493868633095,5.051233291625977,0.2596069971720378,0.0066778001685937,0.0003849033188695,0.2596548449752542,133.07766723632812,133.33722106871815,0.0068861898967998,0.0042486776044695,1.0590282209676385,0.1019747141497566,0.0020096603426364,0.0002962459554545,0.0181232640999998,123.93182101913897,124.06586013252524,0.0644726165329536,0.0511309833102304,0.577859223753932,1.8497925224613376,0.012301685297503,0.0004730897144751,0.0851310849769392,482.7395219615258,483.1445151642606,0.0588138711870789,0.0447024211103967,1.3120427435630633,0.9604390636805684,0.006340656844367,0.0006636591262612,0.0832454619432063,304.4973804251936,304.8362685480663,0.0578417822440267,0.0438544334479606,0.2608483416034786,1.3699577347863272,0.0076332577039504,0.0003680647806235,0.0418881369502554,612.5647971420937,612.8391956358698
12,12,2020-01-01 12:00:00,37.49,71.7994,37.37,72.02996,41.42,64.98695,2020,1,1,12,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.5087349e-05,0.05285904,0.00012543674,0.0018198781,0.001399665,0.05285904,0.0012031475,0.0020163956,0.00012543674,2.5087349e-05,1.0,1.363566157606262,1,5,1,13,4.0,15.0,15.0,14.0,120102.0,5254.766506706475,124985.15578926879,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
13,13,2020-01-01 13:00:00,37.77,71.267136,37.77,71.267136,42.06,63.99809,2020,1,1,13,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.874592e-05,0.06157167,0.00015940919,0.0017372989,0.0011278854,0.06157167,0.0011446102,0.001720574,0.00015940919,2.874592e-05,1.0,1.363566157606262,1,5,1,14,4.0,15.0,15.0,14.0,120102.0,6039.385888600766,124985.15578926879,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
14,14,2020-01-01 14:00:00,38.99,69.03718,38.94,69.125824,41.41,65.00265,2020,1,1,14,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.9268573e-05,0.06834734,0.00011341572,0.0012747509,0.00080488576,0.06834734,0.00085819635,0.0012214403,0.00011341572,2.9268573e-05,1.0,1.363566157606262,1,5,1,15,4.0,15.0,15.0,14.0,120102.0,6594.930340581616,124985.15578926879,0.01457964683262,0.0118845170072744,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2719822025683243,134.18733723958334,134.4604554020334,0.0062197640589137,0.0034224829388063,0.8688918348239492,0.0906800980659033,0.0016697542863361,0.0003174059451608,0.0163734148881438,118.30269655957908,118.436157242592,0.0706201465709374,0.0530853108391085,0.5891038929575582,1.652294413642384,0.0132397902632636,0.0005458714962502,0.0945876570007416,429.1290290668781,429.57628482624415,0.0651435731135007,0.0476503455134635,1.2599198215581393,0.9104280875214108,0.0072731023356323,0.0007657595084414,0.0933348688795407,292.3571397323429,292.74726032900804,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950808573801,548.1225769507874,548.4398797092972
15,15,2020-01-01 15:00:00,37.7,71.39946,37.66,71.475296,46.41,57.99956,2020,1,1,15,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.2927146e-05,0.06618774,0.00011341572,0.00086708146,0.00057544105,0.06618774,0.0006308423,0.0008116803,0.00011341572,3.2927146e-05,1.0,1.363566157606262,1,5,1,16,4.0,15.0,15.0,13.0,120102.0,6333.911246096397,124985.15578926879,0.01457964683262,0.0118845170072744,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2719822025683243,134.18733723958334,134.4604554020334,0.0062197640589137,0.0034224829388063,0.8688918348239492,0.0906800980659033,0.0016697542863361,0.0003174059451608,0.0163734148881438,118.30269655957908,118.436157242592,0.0749357057448007,0.0547580923750532,0.6010009519972308,1.5586616025864446,0.0139036350328317,0.0005913616075547,0.1007725669232012,403.62063475332326,404.0959331873547,0.0704849664843095,0.0508399159165284,1.2564348713816187,0.8981620402673204,0.0078483668833104,0.0008295730901105,0.0999305479564428,290.71849823024013,291.1404815927239,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704762359404,515.6701941579278,516.0148906315131
16,16,2020-01-01 16:00:00,38.44,70.02496,38.44,70.02496,,,2020,1,1,16,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.8153677e-05,0.060695704,0.00013641246,0.0006020964,0.00041759983,0.060695704,0.00045209492,0.00056760124,0.00013641246,3.8153677e-05,1.0,1.363566157606262,1,5,1,17,4.0,15.0,15.0,15.0,120102.0,5783.789402825182,124985.15578926879,0.01457964683262,0.0118845170072744,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2719822025683243,134.18733723958334,134.4604554020334,0.0062197640589137,0.0034224829388063,0.8688918348239492,0.0906800980659033,0.0016697542863361,0.0003174059451608,0.0163734148881438,118.30269655957908,118.436157242592,0.0667607218508021,0.0515658705634777,0.5793336359072122,1.7410969623716024,0.0126705646360314,0.000506882727997,0.0893073346716487,453.4005769226872,453.82379242572296,0.0606405376256803,0.0450416649847612,1.2724331773861268,0.924419069402452,0.0067764972268953,0.0007110638049662,0.0877949269986812,294.8758847616033,295.2386209829076,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563615215,0.0003943549562767,0.0434646698883508,575.9307220758517,576.2245474958894
17,17,2020-01-01 17:00:00,40.23,66.90926,40.23,66.90926,,,2020,1,1,17,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.6655307e-05,0.06065807,0.00015000143,0.00041237328,0.00028275533,0.06065807,0.00032822613,0.00036690247,0.00015000143,2.6655307e-05,1.0,1.363566157606262,1,5,1,18,4.0,14.0,14.0,14.0,120102.0,5750.136225274741,124985.15578926879,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
18,18,2020-01-01 18:00:00,39.34,68.422966,39.34,68.422966,,,2020,1,1,18,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.195143e-05,0.06287307,0.00015993185,0.00037631023,0.0002707343,0.06287307,0.00031515982,0.00033188472,0.00015993185,2.195143e-05,1.0,1.363566157606262,1,5,1,19,4.0,15.0,15.0,15.0,120102.0,5953.128950391235,124985.15578926879,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.0668135326190819,0.0516125365128366,0.5793336359072122,1.741096835809217,0.0126705647604304,0.0005068828591202,0.0893061757510708,453.4005769226872,453.8237924689835,0.0614842560680475,0.0457879552052715,1.2724331783759903,0.9244190693253548,0.0067764983784123,0.0007110638049662,0.087785660798732,294.87588476160323,295.2386210070894,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563605131,0.0003943549562767,0.0434646559595246,575.9307220758517,576.2245474958683
19,19,2020-01-01 19:00:00,38.49,69.934,38.39,70.116165,45.62,59.003937,2020,1,1,19,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.4111633e-05,0.05450331,9.721347e-05,0.00033815656,0.00026707572,0.05450331,0.00029164043,0.00031359185,9.721347e-05,1.4111633e-05,1.0,1.363566157606262,1,5,1,20,4.0,15.0,15.0,13.0,120102.0,5160.450157118666,124985.15578926879,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.0749880059748836,0.0548043452417911,0.601000799465102,1.5586610680138575,0.0139036351618109,0.0005913616075547,0.100771210015148,403.62063475332326,404.0959331900633,0.0714193605469924,0.051666499558948,1.2564342189360518,0.8981620402673204,0.0078483666138611,0.0008295730901105,0.0999196661213803,290.71849823024013,291.14048158706544,0.061057018568289,0.0422168116909115,0.2880738835032013,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704590542383,515.6701941579278,516.0148906315131
20,20,2020-01-01 20:00:00,39.15,68.755035,39.15,68.755035,,,2020,1,1,20,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.703878e-06,0.04231713,8.310184e-05,0.0002754382,0.00021742369,0.04231713,0.00021794633,0.00027491554,8.310184e-05,4.703878e-06,1.0,1.363566157606262,1,5,1,21,4.0,15.0,15.0,15.0,120102.0,4008.9179780029826,124985.15578926879,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.0668135326190819,0.0516125365128366,0.5793336359072122,1.741096835809217,0.0126705647604304,0.0005068828591202,0.0893061757510708,453.4005769226872,453.8237924689835,0.0614842560680475,0.0457879552052715,1.2724331783759903,0.9244190693253548,0.0067764983784123,0.0007110638049662,0.087785660798732,294.87588476160323,295.2386210070894,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563605131,0.0003943549562767,0.0434646559595246,575.9307220758517,576.2245474958683
21,21,2020-01-01 21:00:00,40.27,66.842804,39.88,67.49648,43.42,61.99354,2020,1,1,21,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.226531e-06,0.034278724,6.899021e-05,0.00016724899,0.00023362593,0.034278724,0.00013693511,0.00026393982,6.899021e-05,5.226531e-06,1.0,1.363566157606262,1,5,1,22,4.0,14.0,14.0,13.0,120102.0,3247.8404326625578,124985.15578926879,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
22,22,2020-01-01 22:00:00,39.63,67.92227,39.63,67.92227,,,2020,1,1,22,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,6.79449e-06,0.030511443,7.683e-05,0.00021690103,0.0002540094,0.030511443,0.00016411307,0.00030679736,7.683e-05,6.79449e-06,1.0,1.363566157606262,1,5,1,23,4.0,15.0,15.0,15.0,120102.0,2903.201898913892,124985.15578926879,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0668756963330431,0.0516674862278103,0.5793336359072122,1.7410969634346618,0.0126705647604304,0.0005068828591202,0.0893058136276864,453.4005769226872,453.8237924689836,0.0624731805155987,0.0466628605484561,1.2724331788236338,0.9244190693253548,0.0067764976257513,0.0007110638049662,0.0877834740345192,294.8758847616033,295.2386209912836,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563605492,0.0003943549562767,0.0434646538590452,575.9307220758517,576.2245474958689
23,23,2020-01-01 23:00:00,38.51,69.89768,37.88,71.06018,42.39,63.499874,2020,1,1,23,3,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.1812245e-06,0.021648291,5.069735e-05,0.00017979267,0.0002628945,0.021648291,0.00012334612,0.00031934105,5.069735e-05,4.1812245e-06,1.0,1.363566157606262,1,5,1,24,4.0,15.0,15.0,14.0,120102.0,2069.5917400012804,124985.15578926879,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
24,24,2020-01-02 00:00:00,41.22,65.30227,41.0,65.65267,46.82,57.49166,2020,1,2,0,4,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,6.79449e-06,0.010639649,2.9268573e-05,0.00015418266,0.0002106292,0.010639649,0.00010818919,0.00025662268,2.9268573e-05,6.79449e-06,1.0,1.363566157606262,1,5,1,1,4.0,14.0,14.0,12.0,120102.0,1031.767585340858,124985.15578926879,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.082371841309516,0.0593146521642263,0.6439083013752259,1.5697162805728813,0.0152661578901334,0.0006451231250746,0.107923569644298,411.02417029464544,411.5447477791114,0.0790940772376372,0.0571899384739061,1.3682355300172482,0.9547928936257456,0.0085373058808833,0.0009049896305419,0.1095690940102623,310.0340671046376,310.4938973136041,0.07098683189606,0.0464148419638969,0.3010657309285302,1.180913570599334,0.0104851720054975,0.0005019058177839,0.0518173572854202,511.8145754665056,512.1903548821341
25,25,2020-01-02 01:00:00,43.25,62.237217,40.62,66.26685,45.75,58.836277,2020,1,2,1,4,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.0906123e-06,0.00610302,1.358898e-05,0.0002372845,0.00028693656,0.00610302,0.00019181368,0.00033240736,1.358898e-05,2.0906123e-06,1.0,1.363566157606262,1,5,1,2,4.0,13.0,14.0,13.0,120102.0,620.7994431888566,124985.15578926879,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
26,26,2020-01-02 02:00:00,41.03,65.60467,40.65,66.21795,40.48,66.49604,2020,1,2,2,4,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.1812245e-06,0.004029133,2.4042041e-05,0.00035017758,0.00034599635,0.004029133,0.00029007246,0.00040610146,2.4042041e-05,4.1812245e-06,1.0,1.363566157606262,1,5,1,3,4.0,14.0,14.0,14.0,120102.0,444.2305775060838,124985.15578926879,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
27,27,2020-01-02 03:00:00,40.21,66.94254,40.31,66.776474,39.58,68.00807,2020,1,2,3,4,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.6585716e-06,0.0037421961,4.23349e-05,0.00029164043,0.00037003838,0.0037421961,0.00023153532,0.0004301435,4.23349e-05,3.6585716e-06,1.0,1.363566157606262,1,5,1,4,4.0,14.0,14.0,15.0,120102.0,415.8525283998309,124985.15578926879,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0668756963330431,0.0516674862278103,0.5793336359072122,1.7410969634346618,0.0126705647604304,0.0005068828591202,0.0893058136276864,453.4005769226872,453.8237924689836,0.0624731805155987,0.0466628605484561,1.2724331788236338,0.9244190693253548,0.0067764976257513,0.0007110638049662,0.0877834740345192,294.8758847616033,295.2386209912836,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563605492,0.0003943549562767,0.0434646538590452,575.9307220758517,576.2245474958689
28,28,2020-01-02 04:00:00,39.93,67.411964,38.53,69.8614,41.63,64.659134,2020,1,2,4,4,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,6.79449e-06,0.007299896,4.1289593e-05,0.00042962085,0.00061673066,0.007299896,0.00030784268,0.0007385088,4.1289593e-05,6.79449e-06,1.0,1.363566157606262,1,5,1,5,4.0,14.0,15.0,14.0,120102.0,784.4735988051036,124985.15578926879,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
